,ct2010,county,boro_code,population,tract,zipcode,tract2010
1192,181.0,047,3,3619,018100,11238.0,181
1193,846.01,081,4,3102,084601,11420.0,84601
1194,1399.0,081,4,1956,139900,11364.0,1399
1195,1291.02,081,4,3790,129102,11364.0,129102
1196,1291.02,081,4,3790,129102,11427.0,129102
1197,749.0,081,4,1590,074900,11375.0,749
1198,426.0,005,2,6942,042600,10466.0,426
1199,334.02,081,4,13204,033402,11434.0,33402
1200,37.0,047,3,1175,003700,11201.0,37
1201,37.0,047,3,1175,003700,11217.0,37
1202,39.0,047,3,2411,003900,11217.0,39
1203,174.0,047,3,2081,017400,11214.0,174
1204,176.0,047,3,2571,017600,11214.0,176
1205,65.01,081,4,3472,006501,11102.0,6501
1206,65.01,081,4,3472,006501,11103.0,6501
1207,1441.0,081,4,3047,144100,11361.0,1441
1208,1441.0,081,4,3047,144100,11364.0,1441
1209,357.0,047,3,2425,035700,11213.0,357
1210,357.0,047,3,2425,035700,11233.0,357
1211,359.0,047,3,5337,035900,11212.0,359
1212,359.0,047,3,5337,035900,11213.0,359
1213,359.0,047,3,5337,035900,11233.0,359
1214,141.0,005,2,5795,014100,10451.0,141
1215,141.0,005,2,5795,014100,10456.0,141
1216,184.0,005,2,3780,018400,10461.0,184
1217,164.0,005,2,1031,016400,10465.0,164
1218,281.0,047,3,5076,028100,11206.0,281
1219,281.0,047,3,5076,028100,11221.0,281
1220,87.0,005,2,6093,008700,10459.0,87
1221,511.0,081,4,2139,051100,11378.0,511
1222,254.0,081,4,9722,025400,11433.0,254
1223,254.0,081,4,9722,025400,11435.0,254
1224,14.02,061,1,2857,001402,10002.0,1402
1225,446.01,081,4,3817,044601,11432.0,44601
1226,446.01,081,4,3817,044601,11433.0,44601
1227,460.0,081,4,6197,046000,11432.0,460
1228,212.0,081,4,2396,021200,11435.0,212
1229,240.0,081,4,6659,024000,11105.0,240
1230,240.0,081,4,6659,024000,11432.0,240
1231,240.0,081,4,6659,024000,11433.0,240
1232,240.0,081,4,6659,024000,11435.0,240
1233,137.0,081,4,1609,013700,11103.0,137
1234,137.0,081,4,1609,013700,11105.0,137
1235,137.0,081,4,1609,013700,11370.0,137
1236,69.0,081,4,4380,006900,11102.0,69
1237,125.0,081,4,1883,012500,11102.0,125
1238,125.0,081,4,1883,012500,11103.0,125
1239,150.0,047,3,1547,015000,11228.0,150
1240,70.0,061,1,8574,007000,10016.0,70
1241,95.0,081,4,2521,009500,11102.0,95
1242,352.0,081,4,3073,035200,11413.0,352
1243,352.0,081,4,3073,035200,11434.0,352
1244,27.0,085,5,2376,002700,10304.0,27
1245,1182.01,047,3,2970,118201,11208.0,118201
1246,414.0,081,4,4279,041400,11433.0,414
1247,440.0,081,4,3916,044000,11433.0,440
1248,211.0,047,3,1829,021100,11201.0,211
1249,211.0,047,3,1829,021100,11205.0,211
1250,997.01,081,4,2717,099701,11357.0,99701
1251,997.01,081,4,2717,099701,11358.0,99701
1252,997.01,081,4,2717,099701,11360.0,99701
1253,319.02,085,5,5140,031902,10303.0,31902
1254,1507.01,081,4,3190,150701,11362.0,150701
1255,1507.01,081,4,3190,150701,11363.0,150701
1256,635.0,081,4,2609,063500,11385.0,635
1257,779.08,081,4,4084,077908,11366.0,77908
1258,779.08,081,4,4084,077908,11367.0,77908
1259,501.0,047,3,3157,050100,11211.0,501
1260,515.0,047,3,2024,051500,11211.0,515
1261,515.0,047,3,2024,051500,11222.0,515
1262,183.0,047,3,2817,018300,11205.0,183
1263,187.0,047,3,1614,018700,11205.0,187
1264,84.0,005,2,2809,008400,10473.0,84
1265,67.0,005,2,7314,006700,10451.0,67
1266,67.0,005,2,7314,006700,10455.0,67
1267,531.0,081,4,3300,053100,11378.0,531
1268,43.0,047,3,3336,004300,11201.0,43
1269,43.0,047,3,3336,004300,11217.0,43
1270,45.0,047,3,3651,004500,11201.0,45
1271,45.0,047,3,3651,004500,11231.0,45
1272,12.0,061,1,3921,001200,10002.0,12
1273,1483.0,081,4,2894,148300,11360.0,1483
1274,1483.0,081,4,2894,148300,11363.0,1483
1275,205.01,005,2,7400,020501,10452.0,20501
1276,205.01,005,2,7400,020501,10453.0,20501
1277,224.0,061,1,8292,022400,10027.0,224
1278,158.01,081,4,3782,015801,11419.0,15801
1279,158.01,081,4,3782,015801,11420.0,15801
1280,208.0,081,4,2757,020800,11433.0,208
1281,208.0,081,4,2757,020800,11435.0,208
1282,246.0,081,4,0,024600,11433.0,246
1283,246.0,081,4,0,024600,11451.0,246
1284,189.0,081,4,3644,018900,11101.0,189
1285,189.0,081,4,3644,018900,11104.0,189
1286,249.0,081,4,4981,024900,11377.0,249
1287,462.0,081,4,8189,046200,11432.0,462
1288,72.0,061,1,7224,007200,10016.0,72
1289,74.0,061,1,3803,007400,10016.0,74
1290,560.0,081,4,1743,056000,11426.0,560
1291,560.0,081,4,1743,056000,11428.0,560
1292,439.0,081,4,4281,043900,11368.0,439
1293,369.0,047,3,5619,036900,11207.0,369
1294,369.0,047,3,5619,036900,11233.0,369
1295,1429.0,081,4,3444,142900,11358.0,1429
1296,1429.0,081,4,3444,142900,11361.0,1429
1297,1429.0,081,4,3444,142900,11364.0,1429
1298,1429.0,081,4,3444,142900,11365.0,1429
1299,1451.01,081,4,1520,145101,11358.0,145101
1300,1451.01,081,4,1520,145101,11361.0,145101
1301,62.01,081,4,6559,006201,11414.0,6201
1302,502.02,047,3,2246,050202,11218.0,50202
1303,279.0,005,2,7350,027900,10463.0,279
1304,258.0,081,4,2203,025800,11433.0,258
1305,358.0,005,2,8115,035800,10469.0,358
1306,115.0,061,1,3569,011500,10018.0,115
1307,115.0,061,1,3569,011500,10036.0,115
1308,575.0,047,3,3935,057500,11222.0,575
1309,579.0,047,3,1074,057900,11222.0,579
1310,523.0,047,3,5511,052300,11211.0,523
1311,1032.01,081,4,6544,103201,11096.0,103201
1312,1032.01,081,4,6544,103201,11691.0,103201
1313,198.0,081,4,3210,019800,11435.0,198
1314,196.0,081,4,2947,019600,11435.0,196
1315,202.0,081,4,1784,020200,11435.0,202
1316,437.01,081,4,3249,043701,11368.0,43701
1317,437.01,081,4,3249,043701,11375.0,43701
1318,437.02,081,4,6537,043702,11368.0,43702
1319,106.0,047,3,4862,010600,11220.0,106
1320,525.0,047,3,3423,052500,11211.0,525
1321,146.07,085,5,4539,014607,10308.0,14607
1322,146.07,085,5,4539,014607,10312.0,14607
1323,366.0,047,3,5165,036600,11235.0,366
1324,370.0,047,3,4495,037000,11235.0,370
1325,374.01,047,3,4470,037401,11223.0,37401
1326,374.01,047,3,4470,037401,11235.0,37401
1327,987.0,081,4,2519,098700,11357.0,987
1328,54.0,005,2,6463,005400,10472.0,54
1329,588.0,047,3,3728,058800,11235.0,588
1330,590.0,047,3,1861,059000,11235.0,590
1331,606.0,047,3,2728,060600,11235.0,606
1332,24.0,081,4,2355,002400,11418.0,24
1333,24.0,081,4,2355,002400,11421.0,24
1334,374.02,047,3,4753,037402,11223.0,37402
1335,106.02,061,1,4655,010602,10022.0,10602
1336,106.02,061,1,4655,010602,10065.0,10602
1337,110.0,061,1,7460,011000,10022.0,110
1338,110.0,061,1,7460,011000,10065.0,110
1339,116.0,061,1,3490,011600,10065.0,116
1340,1085.0,081,4,2422,108500,11358.0,1085
1341,1085.0,081,4,2422,108500,11360.0,1085
1342,1085.0,081,4,2422,108500,11361.0,1085
1343,1099.0,081,4,3557,109900,11358.0,1099
1344,1099.0,081,4,3557,109900,11361.0,1099
1345,1133.0,081,4,1788,113300,11358.0,1133
1346,1133.0,081,4,1788,113300,11361.0,1133
1347,132.01,085,5,1559,013201,10306.0,13201
1348,196.0,061,1,4072,019600,10035.0,196
1349,598.0,047,3,3391,059800,11235.0,598
1350,626.0,047,3,2817,062600,11229.0,626
1351,626.0,047,3,2817,062600,11235.0,626
1352,478.0,047,3,4455,047800,11204.0,478
1353,478.0,047,3,4455,047800,11218.0,478
1354,161.0,047,3,3243,016100,11217.0,161
1355,161.0,047,3,3243,016100,11238.0,161
1356,35.0,047,3,1708,003500,11217.0,35
1357,179.0,047,3,4540,017900,11217.0,179
1358,179.0,047,3,4540,017900,11238.0,179
1359,205.0,047,3,2907,020500,11238.0,205
1360,317.02,047,3,3799,031702,11216.0,31702
1361,321.0,047,3,5866,032100,11225.0,321
1362,387.0,047,3,4201,038700,11221.0,387
1363,424.0,047,3,3752,042400,11204.0,424
1364,424.0,047,3,3752,042400,11223.0,424
1365,412.0,047,3,3161,041200,11223.0,412
1366,244.0,047,3,4039,024400,11204.0,244
1367,468.0,047,3,2368,046800,11204.0,468
1368,709.0,081,4,2645,070900,11374.0,709
1369,709.0,081,4,2645,070900,11375.0,709
1370,539.0,081,4,4370,053900,11385.0,539
1371,275.0,047,3,4630,027500,11216.0,275
1372,275.0,047,3,4630,027500,11221.0,275
1373,275.0,047,3,4630,027500,11233.0,275
1374,277.0,047,3,4630,027700,11221.0,277
1375,129.01,047,3,2429,012901,11217.0,12901
1376,129.02,047,3,2114,012902,11217.0,12902
1377,453.0,047,3,2513,045300,11206.0,453
1378,453.0,047,3,2513,045300,11237.0,453
1379,485.0,047,3,2802,048500,11206.0,485
1380,485.0,047,3,2802,048500,11211.0,485
1381,485.0,047,3,2802,048500,11237.0,485
1382,308.0,047,3,2006,030800,11214.0,308
1383,308.0,047,3,2006,030800,11223.0,308
1384,74.0,005,2,3466,007400,10473.0,74
1385,282.0,047,3,3496,028200,11214.0,282
1386,86.0,005,2,4046,008600,10473.0,86
1387,1188.0,047,3,4760,118800,11208.0,1188
1388,747.0,081,4,3769,074700,11375.0,747
1389,221.01,005,2,3927,022101,10452.0,22101
1390,147.02,005,2,5511,014702,10456.0,14702
1391,169.0,005,2,1440,016900,10456.0,169
1392,169.0,005,2,1440,016900,10457.0,169
1393,98.0,081,4,2859,009800,11417.0,98
1394,98.0,081,4,2859,009800,11419.0,98
1395,110.0,081,4,3426,011000,11416.0,110
1396,110.0,081,4,3426,011000,11417.0,110
1397,110.0,081,4,3426,011000,11419.0,110
1398,703.0,081,4,2104,070300,11374.0,703
1399,703.0,081,4,2104,070300,11375.0,703
1400,707.0,081,4,2412,070700,11375.0,707
1401,226.0,047,3,2261,022600,11218.0,226
1402,489.0,047,3,3595,048900,11206.0,489
1403,493.0,047,3,7797,049300,11206.0,493
1404,82.0,061,1,3321,008200,10016.0,82
1405,82.0,061,1,3321,008200,10017.0,82
1406,82.0,061,1,3321,008200,10165.0,82
1407,96.0,005,2,2607,009600,10461.0,96
1408,96.0,005,2,2607,009600,10462.0,96
1409,201.0,005,2,4909,020100,10452.0,201
1410,78.0,005,2,7035,007800,10472.0,78
1411,218.0,047,3,3892,021800,11219.0,218
1412,92.0,005,2,6202,009200,10462.0,92
1413,86.03,061,1,4772,008603,10017.0,8603
1414,86.03,061,1,4772,008603,10022.0,8603
1415,798.01,047,3,3023,079801,11225.0,79801
1416,798.02,047,3,5985,079802,11225.0,79802
1417,798.02,047,3,5985,079802,11226.0,79802
1418,85.0,047,3,7559,008500,11231.0,85
1419,880.0,047,3,2766,088000,11203.0,880
1420,880.0,047,3,2766,088000,11212.0,880
1421,395.0,005,2,4327,039500,10457.0,395
1422,1333.0,081,4,3686,133300,11366.0,1333
1423,1347.0,081,4,9943,134700,11365.0,1347
1424,1347.0,081,4,9943,134700,11366.0,1347
1425,404.0,081,4,4415,040400,11412.0,404
1426,404.0,081,4,4415,040400,11423.0,404
1427,616.01,081,4,2376,061601,11411.0,61601
1428,616.01,081,4,2376,061601,11413.0,61601
1429,616.01,081,4,2376,061601,11422.0,61601
1430,620.0,081,4,1439,062000,11413.0,620
1431,620.0,081,4,1439,062000,11422.0,620
1432,376.0,081,4,6422,037600,11412.0,376
1433,376.0,081,4,6422,037600,11413.0,376
1434,423.0,047,3,4384,042300,11206.0,423
1435,423.0,047,3,4384,042300,11221.0,423
1436,423.0,047,3,4384,042300,11237.0,423
1437,19.0,081,4,2347,001900,11101.0,19
1438,83.0,081,4,2935,008300,11102.0,83
1439,81.0,081,4,1418,008100,11102.0,81
1440,81.0,081,4,1418,008100,11106.0,81
1441,624.0,081,4,0,062400,11413.0,624
1442,626.0,081,4,3091,062600,11413.0,626
1443,214.0,081,4,7002,021400,11435.0,214
1444,601.0,081,4,2165,060100,11378.0,601
1445,601.0,081,4,2165,060100,11379.0,601
1446,601.0,081,4,2165,060100,11385.0,601
1447,603.0,081,4,2104,060300,11378.0,603
1448,603.0,081,4,2104,060300,11379.0,603
1449,603.0,081,4,2104,060300,11385.0,603
1450,493.01,081,4,2042,049301,11377.0,49301
1451,493.01,081,4,2042,049301,11378.0,49301
1452,124.0,061,1,10194,012400,10021.0,124
1453,132.0,061,1,10818,013200,10021.0,132
1454,132.0,061,1,10818,013200,10075.0,132
1455,23.0,005,2,4733,002300,10454.0,23
1456,280.0,047,3,1763,028000,11214.0,280
1457,142.01,081,4,4285,014201,11418.0,14201
1458,142.02,081,4,2674,014202,11418.0,14202
1459,142.02,081,4,2674,014202,11419.0,14202
1460,452.0,081,4,989,045200,11432.0,452
1461,454.0,081,4,4708,045400,11432.0,454
1462,669.0,081,4,1584,066900,11373.0,669
1463,669.0,081,4,1584,066900,11378.0,669
1464,669.0,081,4,1584,066900,11379.0,669
1465,307.0,047,3,4958,030700,11213.0,307
1466,307.0,047,3,4958,030700,11233.0,307
1467,347.0,047,3,3412,034700,11213.0,347
1468,347.0,047,3,3412,034700,11233.0,347
1469,857.0,081,4,5346,085700,11355.0,857
1470,151.0,081,4,2455,015100,11103.0,151
1471,100.0,047,3,6459,010000,11220.0,100
1472,163.0,081,4,3558,016300,11101.0,163
1473,163.0,081,4,3558,016300,11103.0,163
1474,163.0,081,4,3558,016300,11377.0,163
1475,255.0,061,1,5831,025500,10032.0,255
1476,255.0,061,1,5831,025500,10033.0,255
1477,343.0,005,2,1609,034300,10471.0,343
1478,399.01,005,2,5983,039901,10458.0,39901
1479,123.01,081,4,2812,012301,11105.0,12301
1480,123.01,081,4,2812,012301,11370.0,12301
1481,135.0,081,4,1607,013500,11105.0,135
1482,135.0,081,4,1607,013500,11370.0,135
1483,427.0,081,4,5552,042700,11368.0,427
1484,997.04,081,4,6809,099704,11360.0,99704
1485,456.0,005,2,3189,045600,10464.0,456
1486,456.0,005,2,3189,045600,10466.0,456
1487,456.0,005,2,3189,045600,10475.0,456
1488,1227.01,081,4,11979,122701,11365.0,122701
1489,1227.02,081,4,8227,122702,11365.0,122702
1490,1227.02,081,4,8227,122702,11367.0,122702
1491,486.0,047,3,3355,048600,11218.0,486
1492,1072.01,081,4,2231,107201,11693.0,107201
1493,253.01,081,4,4020,025301,11104.0,25301
1494,253.01,081,4,4020,025301,11377.0,25301
1495,260.0,081,4,2661,026000,11433.0,260
1496,260.0,081,4,2661,026000,11435.0,260
1497,262.0,081,4,1153,026200,11433.0,262
1498,262.0,081,4,1153,026200,11435.0,262
1499,187.0,081,4,2923,018700,11101.0,187
1500,187.0,081,4,2923,018700,11104.0,187
1501,187.0,081,4,2923,018700,11377.0,187
1502,386.0,047,3,3730,038600,11223.0,386
1503,398.0,047,3,2665,039800,11223.0,398
1504,23.0,047,3,4707,002300,11201.0,23
1505,797.01,081,4,7132,079701,11355.0,79701
1506,845.0,081,4,5222,084500,11355.0,845
1507,859.0,081,4,5343,085900,11355.0,859
1508,256.0,005,2,1536,025600,10461.0,256
